#############################################################################
                  ARQUIVO DE ENTRADA DE DADOS
           PARA A DISCRETIZACAO DE UM SOLIDO  2486
             ATRAVES DO MESHLESS LOCAL PETROV-GALERKIN
#############################################################################
____________________________________________________________________________
   N DE PONTOS NO CONTORNO, N DE PONTOS NO DOMINIO,MAX PONTOS NO SUPORTE,
N DE CANTOS, TIPO DE APROX. P OBT. DAS FUNÇ. DE FORMA (1-LIN.,2-QUAD,3-CUB.)   
____________________________________________________________________________
   132,961,25,4,2
____________________________________________________________________________
   N DE P. DE GAUSS, MÓDULO DE ELASTICIDADE, COEF. POISSON,Espessura,CARGA,
 N DE NOS COM VALORES PRESCRITOS # DE ZERO,PONTOS ADICIONAIS NO SUPORTE
____________________________________________________________________________
   
   8,2000000.,0.3,1.,-0.64,0,20
____________________________________________________________________________
   Min de pontos no suporte do Pto de Gauss, PENALIDADE,
   FATOR DE AMPLIAÇAO DO SUPORTE DE INTEGRAÇÃO
____________________________________________________________________________
	17,1.E-12,1. 
____________________________________________________________________________
  NO DO CONT, COORD. X, COORD Y,NO DE CANTO (0-NÃO OU FINAL, 1-INICIAL),
	CANTO ANTERIOR SOMENTE PARA CANTO INICIAL(SENT ANTI-HORARIO POSITIVO), 
	TIPO DE PRESC (0-FORÇA, 1- DESL.) (Mn OU 0n) (Mns OU 0s) (Vn OU W)
_____________________________________________________________________________
402 	6.500	2.125
403 	6.750	2.125
404 	7.000	2.125
405 	7.250	2.125
406 	7.500	2.125
407 	7.750	2.125
408 	8.000	2.125
409 	8.250	2.125
410 	8.500	2.125
411 	8.750	2.125
412 	1.250	2.250
413 	1.500	2.250
414 	1.750	2.250
415 	2.000	2.250
416 	2.250	2.250
417 	2.500	2.250
418 	2.750	2.250
419 	3.000	2.250
420 	3.250	2.250
421 	3.500	2.250
422 	3.750	2.250
423 	4.000	2.250
424 	4.250	2.250
425 	4.500	2.250
426 	4.750	2.250
427 	5.000	2.250
428 	5.250	2.250
429 	5.500	2.250
430 	5.750	2.250
431 	6.000	2.250
432 	6.250	2.250
433 	6.500	2.250
434 	6.750	2.250
435 	7.000	2.250
436 	7.250	2.250
437 	7.500	2.250
438 	7.750	2.250
439 	8.000	2.250
440 	8.250	2.250
441 	8.500	2.250
442 	8.750	2.250
443 	1.250	2.375
444 	1.500	2.375
445 	1.750	2.375
446 	2.000	2.375
447 	2.250	2.375
448 	2.500	2.375
449 	2.750	2.375
450 	3.000	2.375
451 	3.250	2.375
452 	3.500	2.375
453 	3.750	2.375
454 	4.000	2.375
455 	4.250	2.375
456 	4.500	2.375
457 	4.750	2.375
458 	5.000	2.375
459 	5.250	2.375
460 	5.500	2.375
461 	5.750	2.375
462 	6.000	2.375
463 	6.250	2.375
464 	6.500	2.375
465 	6.750	2.375
466 	7.000	2.375
467 	7.250	2.375
468 	7.500	2.375
469 	7.750	2.375
470 	8.000	2.375
471 	8.250	2.375
472 	8.500	2.375
473 	8.750	2.375
474 	1.250	2.500
475 	1.500	2.500
476 	1.750	2.500
477 	2.000	2.500
478 	2.250	2.500
479 	2.500	2.500
480 	2.750	2.500
481 	3.000	2.500
482 	3.250	2.500
483 	3.500	2.500
484 	3.750	2.500
485 	4.000	2.500
486 	4.250	2.500
487 	4.500	2.500
488 	4.750	2.500
489 	5.000	2.500
490 	5.250	2.500
491 	5.500	2.500
492 	5.750	2.500
493 	6.000	2.500
494 	6.250	2.500
495 	6.500	2.500
496 	6.750	2.500
497 	7.000	2.500
498 	7.250	2.500
499 	7.500	2.500
500 	7.750	2.500
501 	8.000	2.500
502 	8.250	2.500
503 	8.500	2.500
504 	8.750	2.500
505 	1.250	2.625
506 	1.500	2.625
507 	1.750	2.625
508 	2.000	2.625
509 	2.250	2.625
510 	2.500	2.625
511 	2.750	2.625
512 	3.000	2.625
513 	3.250	2.625
514 	3.500	2.625
515 	3.750	2.625
516 	4.000	2.625
517 	4.250	2.625
518 	4.500	2.625
519 	4.750	2.625
520 	5.000	2.625
521 	5.250	2.625
522 	5.500	2.625
523 	5.750	2.625
524 	6.000	2.625
525 	6.250	2.625
526 	6.500	2.625
527 	6.750	2.625
528 	7.000	2.625
529 	7.250	2.625
530 	7.500	2.625
531 	7.750	2.625
532 	8.000	2.625
533 	8.250	2.625
534 	8.500	2.625
535 	8.750	2.625
536 	1.250	2.750
537 	1.500	2.750
538 	1.750	2.750
539 	2.000	2.750
540 	2.250	2.750
541 	2.500	2.750
542 	2.750	2.750
543 	3.000	2.750
544 	3.250	2.750
545 	3.500	2.750
546 	3.750	2.750
547 	4.000	2.750
548 	4.250	2.750
549 	4.500	2.750
550 	4.750	2.750
551 	5.000	2.750
552 	5.250	2.750
553 	5.500	2.750
554 	5.750	2.750
555 	6.000	2.750
556 	6.250	2.750
557 	6.500	2.750
558 	6.750	2.750
559 	7.000	2.750
560 	7.250	2.750
561 	7.500	2.750
562 	7.750	2.750
563 	8.000	2.750
564 	8.250	2.750
565 	8.500	2.750
566 	8.750	2.750
567 	1.250	2.875
568 	1.500	2.875
569 	1.750	2.875
570 	2.000	2.875
571 	2.250	2.875
572 	2.500	2.875
573 	2.750	2.875
574 	3.000	2.875
575 	3.250	2.875
576 	3.500	2.875
577 	3.750	2.875
578 	4.000	2.875
579 	4.250	2.875
580 	4.500	2.875
581 	4.750	2.875
582 	5.000	2.875
583 	5.250	2.875
584 	5.500	2.875
585 	5.750	2.875
586 	6.000	2.875
587 	6.250	2.875
588 	6.500	2.875
589 	6.750	2.875
590 	7.000	2.875
591 	7.250	2.875
592 	7.500	2.875
593 	7.750	2.875
594 	8.000	2.875
595 	8.250	2.875
596 	8.500	2.875
597 	8.750	2.875
598 	1.250	3.000
599 	1.500	3.000
600 	1.750	3.000
601 	2.000	3.000
602 	2.250	3.000
603 	2.500	3.000
604 	2.750	3.000
605 	3.000	3.000
606 	3.250	3.000
607 	3.500	3.000
608 	3.750	3.000
609 	4.000	3.000
610 	4.250	3.000
611 	4.500	3.000
612 	4.750	3.000
613 	5.000	3.000
614 	5.250	3.000
615 	5.500	3.000
616 	5.750	3.000
617 	6.000	3.000
618 	6.250	3.000
619 	6.500	3.000
620 	6.750	3.000
621 	7.000	3.000
622 	7.250	3.000
623 	7.500	3.000
624 	7.750	3.000
625 	8.000	3.000
626 	8.250	3.000
627 	8.500	3.000
628 	8.750	3.000
629 	1.250	3.125
630 	1.500	3.125
631 	1.750	3.125
632 	2.000	3.125
633 	2.250	3.125
634 	2.500	3.125
635 	2.750	3.125
636 	3.000	3.125
637 	3.250	3.125
638 	3.500	3.125
639 	3.750	3.125
640 	4.000	3.125
641 	4.250	3.125
642 	4.500	3.125
643 	4.750	3.125
644 	5.000	3.125
645 	5.250	3.125
646 	5.500	3.125
647 	5.750	3.125
648 	6.000	3.125
649 	6.250	3.125
650 	6.500	3.125
651 	6.750	3.125
652 	7.000	3.125
653 	7.250	3.125
654 	7.500	3.125
655 	7.750	3.125
656 	8.000	3.125
657 	8.250	3.125
658 	8.500	3.125
659 	8.750	3.125
660 	1.250	3.250
661 	1.500	3.250
662 	1.750	3.250
663 	2.000	3.250
664 	2.250	3.250
665 	2.500	3.250
666 	2.750	3.250
667 	3.000	3.250
668 	3.250	3.250
669 	3.500	3.250
670 	3.750	3.250
671 	4.000	3.250
672 	4.250	3.250
673 	4.500	3.250
674 	4.750	3.250
675 	5.000	3.250
676 	5.250	3.250
677 	5.500	3.250
678 	5.750	3.250
679 	6.000	3.250
680 	6.250	3.250
681 	6.500	3.250
682 	6.750	3.250
683 	7.000	3.250
684 	7.250	3.250
685 	7.500	3.250
686 	7.750	3.250
687 	8.000	3.250
688 	8.250	3.250
689 	8.500	3.250
690 	8.750	3.250
691 	1.250	3.375
692 	1.500	3.375
693 	1.750	3.375
694 	2.000	3.375
695 	2.250	3.375
696 	2.500	3.375
